arch,nas_class,variant,kernel,cores,threads,mops,runtime_s
gnr,B,smt,LU,11,22,117072.64,4.26
gnr,B,smt,LU,12,24,121064.48,4.12
gnr,B,smt,LU,13,26,138181.18,3.61
gnr,B,smt,LU,14,28,141970.96,3.51
gnr,B,smt,LU,15,30,144345.17,3.46
gnr,B,smt,LU,16,32,147484.64,3.38
gnr,B,smt,LU,17,34,166613.12,2.99
gnr,B,smt,LU,18,36,168916.54,2.95
gnr,B,smt,LU,19,38,169813.76,2.94
gnr,B,smt,LU,20,40,171309.93,2.91
gnr,B,smt,LU,21,42,174469.86,2.86
gnr,B,smt,LU,22,44,175733.82,2.84
gnr,B,smt,LU,23,46,179183.81,2.78
gnr,B,smt,LU,24,48,181859.91,2.74
gnr,B,smt,LU,25,50,213558.32,2.34
gnr,B,smt,LU,26,52,219004.65,2.28
gnr,B,smt,LU,27,54,221569.53,2.25
gnr,B,smt,LU,28,56,223770.19,2.23
gnr,B,smt,LU,29,58,226132.36,2.21
gnr,B,smt,LU,30,60,226665.61,2.2
gnr,B,smt,LU,31,62,229503.69,2.17
gnr,B,smt,LU,32,64,230053.49,2.17
gnr,B,smt,LU,33,66,230923.34,2.16
gnr,B,smt,LU,34,68,229766.14,2.17
gnr,B,smt,LU,35,70,232008.29,2.15
gnr,B,smt,LU,36,72,232175.42,2.15
gnr,B,smt,LU,37,74,232070.92,2.15
gnr,B,smt,LU,38,76,231726.22,2.15
gnr,B,smt,LU,39,78,230975.01,2.16
gnr,B,smt,LU,40,80,230351.24,2.17
gnr,B,smt,LU,41,82,200770.83,2.48
gnr,B,smt,LU,42,84,229346.43,2.17
gnr,B,smt,LU,43,86,228352.02,2.18
gnr,B,smt,LU,44,88,227313.27,2.19
gnr,B,smt,LU,45,90,225750.57,2.21
gnr,B,smt,LU,46,92,224397.66,2.22
gnr,B,smt,LU,47,94,223103.5,2.24
gnr,B,smt,LU,48,96,222376.48,2.24
gnr,B,smt,LU,49,98,223123.8,2.24
gnr,B,smt,LU,50,100,254017.6,1.96
gnr,B,smt,LU,51,102,265769.48,1.88
gnr,B,smt,LU,52,104,270864.41,1.84
gnr,B,smt,LU,53,106,269602.42,1.85
gnr,B,smt,LU,54,108,269359.16,1.85
gnr,B,smt,LU,55,110,268840.03,1.86
gnr,B,smt,LU,56,112,267744.95,1.86
gnr,B,smt,LU,57,114,267617.8,1.86
gnr,B,smt,LU,58,116,266148.51,1.87
gnr,B,smt,LU,59,118,266338.75,1.87
gnr,B,smt,LU,60,120,265574.51,1.88
gnr,B,smt,LU,61,122,266201.69,1.87
gnr,B,smt,LU,62,124,263193.84,1.9
gnr,B,smt,LU,63,126,265894.0,1.88
gnr,B,smt,LU,64,128,266938.14,1.87
gnr,B,smt,LU,65,130,265030.93,1.88
gnr,B,smt,LU,66,132,261716.83,1.91
gnr,B,smt,LU,67,134,259734.07,1.92
gnr,B,smt,LU,68,136,258523.17,1.93
gnr,B,smt,LU,69,138,257547.71,1.94
gnr,B,smt,LU,70,140,255952.97,1.95
gnr,B,smt,LU,71,142,255137.64,1.96
gnr,B,smt,LU,72,144,254154.59,1.96
gnr,B,smt,LU,73,146,253881.63,1.96
gnr,B,smt,LU,74,148,252892.67,1.97
gnr,B,smt,LU,75,150,251624.75,1.98
gnr,B,smt,LU,76,152,221885.28,2.25
gnr,B,smt,LU,77,154,253352.58,1.97
gnr,B,smt,LU,78,156,252519.11,1.98
gnr,B,smt,LU,79,158,251157.13,1.99
gnr,B,smt,LU,80,160,251884.63,1.98
gnr,B,smt,LU,81,162,222417.51,2.24
gnr,B,smt,LU,82,164,254428.42,1.96
gnr,B,smt,LU,83,166,250732.16,1.99
gnr,B,smt,LU,84,168,251029.62,1.99
gnr,B,smt,LU,85,170,254012.69,1.96
gnr,B,smt,LU,86,172,253741.48,1.97
gnr,B,smt,LU,87,174,251353.11,1.98
gnr,B,smt,LU,88,176,253757.05,1.97
gnr,B,smt,LU,89,178,253286.46,1.97
gnr,B,smt,LU,90,180,253365.17,1.97
gnr,B,smt,LU,91,182,255645.07,1.95
gnr,B,smt,LU,92,184,253741.16,1.97
gnr,B,smt,LU,93,186,255251.52,1.95
gnr,B,smt,LU,94,188,254153.11,1.96
gnr,B,smt,LU,95,190,255864.69,1.95
gnr,B,smt,LU,96,192,255432.19,1.95
gnr,B,smt,MG,1,2,7799.87,2.5
gnr,B,smt,MG,2,4,15502.75,1.26
gnr,B,smt,MG,3,6,22466.71,0.87
gnr,B,smt,MG,4,8,29331.87,0.66
gnr,B,smt,MG,5,10,35798.47,0.54
gnr,B,smt,MG,6,12,41741.48,0.47
gnr,B,smt,MG,7,14,47135.66,0.41
gnr,B,smt,MG,8,16,52031.35,0.37
gnr,B,smt,MG,9,18,56206.89,0.35
gnr,B,smt,MG,10,20,60055.54,0.32
gnr,B,smt,MG,11,22,63766.43,0.31
gnr,B,smt,MG,12,24,67304.69,0.29
gnr,B,smt,MG,13,26,70050.78,0.28
gnr,B,smt,MG,14,28,72420.12,0.27
gnr,B,smt,MG,15,30,74327.89,0.26
gnr,B,smt,MG,16,32,76180.98,0.26
gnr,B,smt,MG,17,34,77547.84,0.25
gnr,B,smt,MG,18,36,78767.94,0.25
gnr,B,smt,MG,19,38,79788.36,0.24
gnr,B,smt,MG,20,40,81308.61,0.24
gnr,B,smt,MG,21,42,82483.31,0.24
gnr,B,smt,MG,22,44,83601.19,0.23
gnr,B,smt,MG,23,46,84505.73,0.23
gnr,B,smt,MG,24,48,85455.49,0.23
gnr,B,smt,MG,25,50,86182.72,0.23
gnr,B,smt,MG,26,52,87066.65,0.22
gnr,B,smt,MG,27,54,88044.6,0.22
gnr,B,smt,MG,28,56,88652.66,0.22
gnr,B,smt,MG,29,58,89567.23,0.22
gnr,B,smt,MG,30,60,90272.83,0.22
gnr,B,smt,MG,31,62,91296.54,0.21
gnr,B,smt,MG,32,64,92556.33,0.21
gnr,B,smt,MG,33,66,97651.67,0.2
gnr,B,smt,MG,34,68,103800.55,0.19
gnr,B,smt,MG,35,70,110619.87,0.18
gnr,B,smt,MG,36,72,116855.47,0.17
gnr,B,smt,MG,37,74,124235.23,0.16
gnr,B,smt,MG,38,76,132186.7,0.15
gnr,B,smt,MG,39,78,139331.35,0.14
gnr,B,smt,MG,40,80,146329.62,0.13
gnr,B,smt,MG,41,82,153745.05,0.13
gnr,B,smt,MG,42,84,160676.58,0.12
gnr,B,smt,MG,43,86,167504.59,0.12
gnr,B,smt,MG,44,88,173532.55,0.11
gnr,B,smt,MG,45,90,179481.98,0.11
gnr,B,smt,MG,46,92,184330.99,0.11
gnr,B,smt,MG,47,94,187731.98,0.1
gnr,B,smt,MG,48,96,191352.35,0.1
gnr,B,smt,MG,49,98,196488.23,0.1
gnr,B,smt,MG,50,100,198899.32,0.1
gnr,B,smt,MG,51,102,205905.58,0.09
gnr,B,smt,MG,52,104,209036.14,0.09
gnr,B,smt,MG,53,106,211694.69,0.09
gnr,B,smt,MG,54,108,215021.3,0.09
gnr,B,smt,MG,55,110,219406.1,0.09
gnr,B,smt,MG,56,112,225227.92,0.09
gnr,B,smt,MG,57,114,227622.38,0.09
gnr,B,smt,MG,58,116,228326.26,0.09
gnr,B,smt,MG,59,118,230923.6,0.08
gnr,B,smt,MG,60,120,231803.58,0.08
gnr,B,smt,MG,61,122,235180.68,0.08
gnr,B,smt,MG,62,124,235432.47,0.08
gnr,B,smt,MG,63,126,234926.6,0.08
gnr,B,smt,MG,64,128,235362.88,0.08
gnr,B,smt,MG,65,130,236940.55,0.08
gnr,B,smt,MG,66,132,238054.14,0.08
gnr,B,smt,MG,67,134,237967.57,0.08
gnr,B,smt,MG,68,136,241122.78,0.08
gnr,B,smt,MG,69,138,236323.11,0.08
gnr,B,smt,MG,70,140,238338.11,0.08
gnr,B,smt,MG,71,142,237857.62,0.08
gnr,B,smt,MG,72,144,239332.3,0.08
gnr,B,smt,MG,73,146,236963.1,0.08
gnr,B,smt,MG,74,148,238680.87,0.08
gnr,B,smt,MG,75,150,238352.31,0.08
gnr,B,smt,MG,76,152,234992.56,0.08
gnr,B,smt,MG,77,154,235271.31,0.08
gnr,B,smt,MG,78,156,235043.28,0.08
gnr,B,smt,MG,79,158,233429.32,0.08
gnr,B,smt,MG,80,160,230452.52,0.08
gnr,B,smt,MG,81,162,232199.45,0.08
gnr,B,smt,MG,82,164,232010.13,0.08
gnr,B,smt,MG,83,166,229475.43,0.08
gnr,B,smt,MG,84,168,225725.85,0.09
gnr,B,smt,MG,85,170,226317.6,0.09
gnr,B,smt,MG,86,172,226934.57,0.09
gnr,B,smt,MG,87,174,222992.18,0.09
gnr,B,smt,MG,88,176,210298.59,0.09
gnr,B,smt,MG,89,178,208022.58,0.09
gnr,B,smt,MG,90,180,220324.81,0.09
gnr,B,smt,MG,91,182,222696.06,0.09
gnr,B,smt,MG,92,184,221631.4,0.09
gnr,B,smt,MG,93,186,226294.69,0.09
gnr,B,smt,MG,94,188,217994.13,0.09
gnr,B,smt,MG,95,190,220172.05,0.09
gnr,B,smt,MG,96,192,209424.84,0.09
gnr,B,smt,SP,1,2,8762.93,40.51
gnr,B,smt,SP,2,4,17418.44,20.38
gnr,B,smt,SP,3,6,25299.94,14.03
gnr,B,smt,SP,4,8,30904.52,11.49
gnr,B,smt,SP,5,10,38400.53,9.24
gnr,B,smt,SP,6,12,46053.59,7.71
gnr,B,smt,SP,7,14,52142.1,6.81
gnr,B,smt,SP,8,16,57143.19,6.21
gnr,B,smt,SP,9,18,64466.5,5.51
gnr,B,smt,SP,10,20,68927.01,5.15
gnr,B,smt,SP,11,22,76289.73,4.65
gnr,B,smt,SP,12,24,85413.18,4.16
gnr,B,smt,SP,13,26,89463.59,3.97
gnr,B,smt,SP,14,28,96255.62,3.69
gnr,B,smt,SP,15,30,104376.62,3.4
gnr,B,smt,SP,16,32,112653.84,3.15
gnr,B,smt,SP,17,34,114424.31,3.1
gnr,B,smt,SP,18,36,113071.39,3.14
gnr,B,smt,SP,19,38,115513.8,3.07
gnr,B,smt,SP,20,40,118704.5,2.99
gnr,B,smt,SP,21,42,128317.36,2.77
gnr,B,smt,SP,22,44,134975.82,2.63
gnr,B,smt,SP,23,46,140502.02,2.53
gnr,B,smt,SP,24,48,145971.0,2.43
gnr,B,smt,SP,25,50,149929.61,2.37
gnr,B,smt,SP,26,52,155874.41,2.28
gnr,B,smt,SP,27,54,160343.18,2.21
gnr,B,smt,SP,28,56,164947.07,2.15
gnr,B,smt,SP,29,58,169556.79,2.09
gnr,B,smt,SP,30,60,173753.14,2.04
gnr,B,smt,SP,31,62,179074.17,1.98
gnr,B,smt,SP,32,64,184173.6,1.93
gnr,B,smt,SP,33,66,190349.81,1.87
gnr,B,smt,SP,34,68,196901.32,1.8
gnr,B,smt,SP,35,70,202091.14,1.76
gnr,B,smt,SP,36,72,210151.84,1.69
gnr,B,smt,SP,37,74,216791.87,1.64
gnr,B,smt,SP,38,76,222907.61,1.59
gnr,B,smt,SP,39,78,229753.65,1.55
gnr,B,smt,SP,40,80,235875.95,1.51
gnr,B,smt,SP,41,82,242988.53,1.46
gnr,B,smt,SP,42,84,249487.01,1.42
gnr,B,smt,SP,43,86,254177.87,1.4
gnr,B,smt,SP,44,88,265920.96,1.34
gnr,B,smt,SP,45,90,273137.38,1.3
gnr,B,smt,SP,46,92,280249.96,1.27
gnr,B,smt,SP,47,94,282516.45,1.26
gnr,B,smt,SP,48,96,286789.6,1.24
gnr,B,smt,SP,49,98,284308.56,1.25
gnr,B,smt,SP,50,100,267311.52,1.33
gnr,B,smt,SP,51,102,289694.92,1.23
gnr,B,smt,SP,52,104,304229.05,1.17
gnr,B,smt,SP,53,106,312501.78,1.14
gnr,B,smt,SP,54,108,319587.58,1.11
gnr,B,smt,SP,55,110,327669.39,1.08
gnr,B,smt,SP,56,112,330741.46,1.07
gnr,B,smt,SP,57,114,340470.92,1.04
gnr,B,smt,SP,58,116,342849.4,1.04
gnr,B,smt,SP,59,118,346335.04,1.03
gnr,B,smt,SP,60,120,350130.9,1.01
gnr,B,smt,SP,61,122,354089.0,1.0
gnr,B,smt,SP,62,124,353243.73,1.01
gnr,B,smt,SP,63,126,358462.86,0.99
gnr,B,smt,SP,64,128,362495.61,0.98
gnr,B,smt,SP,65,130,366425.07,0.97
gnr,B,smt,SP,66,132,363463.19,0.98
gnr,B,smt,SP,67,134,362700.26,0.98
gnr,B,smt,SP,68,136,369589.97,0.96
gnr,B,smt,SP,69,138,369724.74,0.96
gnr,B,smt,SP,70,140,375864.95,0.94
gnr,B,smt,SP,71,142,373799.84,0.95
gnr,B,smt,SP,72,144,376332.8,0.94
gnr,B,smt,SP,73,146,376983.01,0.94
gnr,B,smt,SP,74,148,376661.43,0.94
gnr,B,smt,SP,75,150,378835.8,0.94
gnr,B,smt,SP,76,152,382747.07,0.93
gnr,B,smt,SP,77,154,388410.45,0.91
gnr,B,smt,SP,78,156,389820.38,0.91
gnr,B,smt,SP,79,158,392880.16,0.9
gnr,B,smt,SP,80,160,395986.63,0.9
gnr,B,smt,SP,81,162,397389.47,0.89
gnr,B,smt,SP,82,164,392863.99,0.9
gnr,B,smt,SP,83,166,392410.87,0.9
gnr,B,smt,SP,84,168,400477.81,0.89
gnr,B,smt,SP,85,170,406587.67,0.87
gnr,B,smt,SP,86,172,412502.85,0.86
gnr,B,smt,SP,87,174,411806.57,0.86
gnr,B,smt,SP,88,176,415951.27,0.85
gnr,B,smt,SP,89,178,416825.76,0.85
gnr,B,smt,SP,90,180,416288.54,0.85
gnr,B,smt,SP,91,182,422180.3,0.84
gnr,B,smt,SP,92,184,420073.13,0.85
gnr,B,smt,SP,93,186,417527.73,0.85
gnr,B,smt,SP,94,188,419662.73,0.85
gnr,B,smt,SP,95,190,291396.51,1.22
gnr,B,smt,SP,96,192,417128.76,0.85
gnr,B,smt,UA,1,2,37.0,59.7
gnr,B,smt,UA,2,4,72.85,30.32
gnr,B,smt,UA,3,6,104.96,21.05
gnr,B,smt,UA,4,8,125.34,17.62
gnr,B,smt,UA,5,10,154.72,14.28
gnr,B,smt,UA,6,12,183.68,12.03
gnr,B,smt,UA,7,14,206.6,10.69
gnr,B,smt,UA,8,16,231.54,9.54
gnr,B,smt,UA,9,18,261.28,8.45
gnr,B,smt,UA,10,20,283.92,7.78
gnr,B,smt,UA,11,22,316.34,6.98
gnr,B,smt,UA,12,24,349.34,6.32
gnr,B,smt,UA,13,26,375.41,5.88
gnr,B,smt,UA,14,28,408.37,5.41
gnr,B,smt,UA,15,30,440.39,5.02
gnr,B,smt,UA,16,32,469.56,4.7
gnr,B,smt,UA,17,34,491.92,4.49
gnr,B,smt,UA,18,36,515.86,4.28
gnr,B,smt,UA,19,38,532.47,4.15
gnr,B,smt,UA,20,40,562.06,3.93
gnr,B,smt,UA,21,42,589.29,3.75
gnr,B,smt,UA,22,44,618.64,3.57
gnr,B,smt,UA,23,46,642.58,3.44
gnr,B,smt,UA,24,48,669.93,3.3
gnr,B,smt,UA,25,50,693.39,3.19
gnr,B,smt,UA,26,52,718.52,3.07
gnr,B,smt,UA,27,54,744.0,2.97
gnr,B,smt,UA,28,56,767.1,2.88
gnr,B,smt,UA,29,58,786.03,2.81
gnr,B,smt,UA,30,60,806.5,2.74
gnr,B,smt,UA,31,62,831.68,2.66
gnr,B,smt,UA,32,64,843.12,2.62
gnr,B,smt,UA,33,66,864.16,2.56
gnr,B,smt,UA,34,68,879.38,2.51
gnr,B,smt,UA,35,70,896.97,2.46
gnr,B,smt,UA,36,72,904.65,2.44
gnr,B,smt,UA,37,74,923.25,2.39
gnr,B,smt,UA,38,76,929.7,2.38
gnr,B,smt,UA,39,78,954.62,2.31
gnr,B,smt,UA,40,80,963.33,2.29
gnr,B,smt,UA,41,82,971.96,2.27
gnr,B,smt,UA,42,84,982.89,2.25
gnr,B,smt,UA,43,86,983.14,2.25
gnr,B,smt,UA,44,88,1007.47,2.19
gnr,B,smt,UA,45,90,1003.86,2.2
gnr,B,smt,UA,46,92,1019.63,2.17
gnr,B,smt,UA,47,94,1026.16,2.15
gnr,B,smt,UA,48,96,1024.28,2.16
gnr,B,smt,UA,49,98,1028.38,2.15
gnr,B,smt,UA,50,100,1039.94,2.12
gnr,B,smt,UA,51,102,1046.75,2.11
gnr,B,smt,UA,52,104,1051.87,2.1
gnr,B,smt,UA,53,106,1049.59,2.1
gnr,B,smt,UA,54,108,1051.26,2.1
gnr,B,smt,UA,55,110,1054.84,2.09
gnr,B,smt,UA,56,112,1054.72,2.09
gnr,B,smt,UA,57,114,1061.79,2.08
gnr,B,smt,UA,58,116,1050.24,2.1
gnr,B,smt,UA,59,118,1060.48,2.08
gnr,B,smt,UA,60,120,1051.21,2.1
gnr,B,smt,UA,61,122,1052.52,2.1
gnr,B,smt,UA,62,124,1050.15,2.1
gnr,B,smt,UA,63,126,1045.34,2.11
gnr,B,smt,UA,64,128,1056.85,2.09
gnr,B,smt,UA,65,130,1052.12,2.1
gnr,B,smt,UA,66,132,1031.4,2.14
gnr,B,smt,UA,67,134,1025.64,2.15
gnr,B,smt,UA,68,136,1014.41,2.18
gnr,B,smt,UA,69,138,1004.62,2.2
gnr,B,smt,UA,70,140,1005.07,2.2
gnr,B,smt,UA,71,142,1006.43,2.19
gnr,B,smt,UA,72,144,984.81,2.24
gnr,B,smt,UA,73,146,974.11,2.27
gnr,B,smt,UA,74,148,988.25,2.24
gnr,B,smt,UA,75,150,977.84,2.26
gnr,B,smt,UA,76,152,963.32,2.29
gnr,B,smt,UA,77,154,964.44,2.29
gnr,B,smt,UA,78,156,960.77,2.3
gnr,B,smt,UA,79,158,849.13,2.6
gnr,B,smt,UA,80,160,931.11,2.37
gnr,B,smt,UA,81,162,928.83,2.38
gnr,B,smt,UA,82,164,899.31,2.46
gnr,B,smt,UA,83,166,916.93,2.41
gnr,B,smt,UA,84,168,889.62,2.48
gnr,B,smt,UA,85,170,893.61,2.47
gnr,B,smt,UA,86,172,884.01,2.5
gnr,B,smt,UA,87,174,856.0,2.58
gnr,B,smt,UA,88,176,853.36,2.59
gnr,B,smt,UA,89,178,848.85,2.6
gnr,B,smt,UA,90,180,866.58,2.55
gnr,B,smt,UA,91,182,831.03,2.66
gnr,B,smt,UA,92,184,819.91,2.69
gnr,B,smt,UA,93,186,806.88,2.74
gnr,B,smt,UA,94,188,807.88,2.73
gnr,B,smt,UA,95,190,800.46,2.76
gnr,B,smt,UA,96,192,784.61,2.82
